name,RF_original_length,RF_denoised_length,RF_original_width,RF_original,RF_denoised,RF_difference,RF_bool,cutoff_percent,domains_amount
250,4226,839,102,0.3673,0.3878,-0.020499999999999963,original_lower,5.036948748510131,1
251,1248,450,50,0.4828,0.4483,0.03450000000000003,original_higher,2.7733333333333334,2
252,1331,579,84,0.3659,0.4146,-0.04870000000000002,original_lower,2.2987910189982728,1
253,1789,682,21,0.2143,0.2143,0.0,zero,2.62316715542522,1
254,854,288,18,0.9091,0.9091,0.0,zero,2.9652777777777777,2
255,173,78,34,0.6667,0.7778,-0.11110000000000009,original_lower,2.217948717948718,1
256,593,108,16,1.0,1.0,0.0,zero,5.4907407407407405,1
257,590,132,18,0.6,0.6,0.0,zero,4.46969696969697,1
258,1656,264,61,0.5625,0.625,-0.0625,original_lower,6.2727272727272725,1
259,915,329,97,0.4681,0.4681,0.0,zero,2.7811550151975686,2
260,1062,483,37,0.0588,0.0588,0.0,zero,2.198757763975155,2
261,1485,314,27,0.9412,1.0,-0.05879999999999996,original_lower,4.729299363057325,1
262,2750,944,40,0.8696,0.8696,0.0,zero,2.913135593220339,1
263,4398,2255,27,0.7222,0.7778,-0.055600000000000094,original_lower,1.9503325942350334,4
264,1824,514,31,0.2632,0.3684,-0.10520000000000002,original_lower,3.5486381322957197,2
265,1093,629,21,0.0833,0.1667,-0.08339999999999999,original_lower,1.7376788553259142,4
266,1491,719,34,0.5556,0.5556,0.0,zero,2.0737134909596664,5
267,3020,987,23,0.4,0.5333,-0.13329999999999997,original_lower,3.059777102330294,2
268,1252,503,115,0.4231,0.4808,-0.05770000000000003,original_lower,2.489065606361829,1
269,1103,309,36,0.0833,0.25,-0.16670000000000001,original_lower,3.56957928802589,2
270,1461,679,60,0.2941,0.3235,-0.029400000000000037,original_lower,2.1516936671575846,2
271,1780,822,91,0.5,0.5,0.0,zero,2.165450121654501,1
272,902,428,21,0.6364,0.7273,-0.09089999999999998,original_lower,2.107476635514019,4
273,2222,812,42,0.8636,0.9091,-0.045499999999999985,original_lower,2.7364532019704435,1
274,2364,577,76,0.6591,0.6591,0.0,zero,4.097053726169844,1
275,2000,709,42,0.8,0.8,0.0,zero,2.8208744710860367,1
276,2730,290,81,0.7027,0.6216,0.08109999999999995,original_higher,9.413793103448276,1
277,1214,392,50,0.5,0.5,0.0,zero,3.0969387755102042,1
278,2729,1009,108,0.1961,0.1765,0.019600000000000006,original_higher,2.7046580773042614,2
279,443,159,15,0.9,0.9,0.0,zero,2.7861635220125787,1
280,1896,594,70,0.5455,0.5758,-0.030299999999999994,original_lower,3.191919191919192,1
281,694,257,23,0.8824,0.8824,0.0,zero,2.700389105058366,1
282,2673,903,37,1.0,1.0,0.0,zero,2.9601328903654487,2
283,1046,248,85,0.4878,0.5366,-0.048799999999999955,original_lower,4.217741935483871,1
284,1562,1061,36,0.5263,0.5263,0.0,zero,1.472196041470311,6
285,2360,482,108,0.4717,0.4717,0.0,zero,4.8962655601659755,1
286,3218,543,104,0.5,0.44,0.06,original_higher,5.92633517495396,1
287,1926,791,41,0.52,0.56,-0.040000000000000036,original_lower,2.4348925410872315,2
288,2269,678,38,0.6,0.55,0.04999999999999993,original_higher,3.3466076696165192,3
289,524,109,101,0.7143,0.6735,0.04080000000000006,original_higher,4.807339449541284,1
290,7456,2475,96,0.383,0.3617,0.021299999999999986,original_higher,3.0125252525252524,1
291,1168,137,106,0.56,0.6,-0.039999999999999925,original_lower,8.525547445255475,1
292,459,62,94,0.5652,0.7174,-0.1522,original_lower,7.403225806451613,1
293,803,286,114,0.5385,0.5,0.03849999999999998,original_higher,2.8076923076923075,1
294,1732,494,82,0.4545,0.3864,0.0681,original_higher,3.506072874493927,2
295,2028,729,50,0.24,0.24,0.0,zero,2.7818930041152266,2
296,687,112,99,0.5,0.413,0.08700000000000002,original_higher,6.133928571428571,1
297,3313,709,97,0.4889,0.4667,0.022199999999999998,original_higher,4.672778561354019,1
298,1967,382,22,0.1818,0.1818,0.0,zero,5.149214659685864,2
299,2424,681,107,0.44,0.4,0.03999999999999998,original_higher,3.5594713656387666,1
300,1894,307,24,0.7059,0.8824,-0.1765,original_lower,6.169381107491857,1
301,1262,201,17,0.8182,0.8182,0.0,zero,6.278606965174129,1
302,3503,1445,60,0.5,0.5,0.0,zero,2.4242214532871973,2
303,3379,810,16,0.9231,1.0,-0.07689999999999997,original_lower,4.171604938271605,1
304,966,272,107,0.3396,0.3396,0.0,zero,3.551470588235294,1
305,2986,1187,34,0.4545,0.4545,0.0,zero,2.51558550968829,1
306,1584,321,15,0.7,0.8,-0.10000000000000009,original_lower,4.934579439252336,1
307,1186,244,55,0.6667,0.4667,0.19999999999999996,original_higher,4.860655737704918,1
308,1008,564,17,0.8333,0.8333,0.0,zero,1.7872340425531914,2
309,1412,641,35,0.8333,0.875,-0.04169999999999996,original_lower,2.202808112324493,2
310,936,136,21,0.6923,0.6923,0.0,zero,6.882352941176471,1
311,375,113,92,0.6957,0.6957,0.0,zero,3.3185840707964602,1
312,1887,896,45,0.8929,0.8929,0.0,zero,2.1060267857142856,2
313,972,298,95,0.6364,0.6136,0.02279999999999993,original_higher,3.261744966442953,3
314,1201,360,33,0.6429,0.6429,0.0,zero,3.3361111111111112,1
315,5169,3127,54,0.0,0.0,0.0,zero,1.6530220658778383,6
316,4914,1087,89,0.5111,0.4667,0.044399999999999995,original_higher,4.520699172033119,2
317,1969,892,30,0.1818,0.1818,0.0,zero,2.2073991031390134,3
318,2877,633,60,0.5714,0.5714,0.0,zero,4.545023696682464,1
319,1762,468,110,0.5098,0.5098,0.0,zero,3.764957264957265,1
320,708,348,25,0.6471,0.6471,0.0,zero,2.0344827586206895,1
321,620,203,16,0.375,0.625,-0.25,original_lower,3.0541871921182264,2
322,1927,897,75,0.2143,0.2381,-0.023800000000000016,original_lower,2.148272017837235,2
323,1590,912,110,0.2593,0.3519,-0.09260000000000002,original_lower,1.743421052631579,3
324,5941,2536,76,0.4048,0.381,0.023799999999999988,original_higher,2.342665615141956,3
325,1592,462,26,0.3529,0.2941,0.05880000000000002,original_higher,3.445887445887446,2
326,1576,333,24,0.8667,0.8667,0.0,zero,4.732732732732733,1
327,2643,903,35,0.9524,0.9524,0.0,zero,2.9269102990033224,2
328,1557,181,40,0.6957,0.8696,-0.17390000000000005,original_lower,8.602209944751381,1
329,1550,703,39,0.45,0.3,0.15000000000000002,original_higher,2.204836415362731,2
330,1287,481,81,0.3182,0.3182,0.0,zero,2.675675675675676,1
331,333,61,43,0.75,0.75,0.0,zero,5.459016393442623,1
332,1629,395,23,0.2727,0.4545,-0.18180000000000002,original_lower,4.124050632911392,2
333,4590,2664,98,0.2041,0.2041,0.0,zero,1.722972972972973,1
334,1530,616,99,0.3469,0.3265,0.020399999999999974,original_higher,2.4837662337662336,1
335,2359,248,29,0.6875,0.8125,-0.125,original_lower,9.512096774193548,1
336,4057,2308,47,0.76,0.72,0.040000000000000036,original_higher,1.7577989601386481,3
337,4523,1998,20,0.125,0.125,0.0,zero,2.2637637637637638,3
338,1417,259,94,0.7333,0.7556,-0.022300000000000098,original_lower,5.471042471042471,1
339,925,241,96,0.5,0.4783,0.021699999999999997,original_higher,3.8381742738589213,1
340,1029,296,84,0.4545,0.5,-0.045499999999999985,original_lower,3.4763513513513513,1
